datetime,open,high,low,close,volume,symbol,source
2025-07-31 15:57:00,207.55,207.66,207.44,207.6394,359121,AAPL,twelve_data
2025-07-31 15:58:00,207.63,207.6974,207.47,207.6353,519478,AAPL,twelve_data
2025-07-31 15:59:00,207.63,208.070007,207.5,207.61,2024714,AAPL,twelve_data
2025-08-01 09:30:00,210.84,210.92,210.84,210.92,4496508,AAPL,twelve_data
2025-08-01 09:31:00,210.88,213.25999,210.089996,213.1512,1169346,AAPL,twelve_data
2025-08-01 09:32:00,213.16,213.58,211.87801,212.1297,821873,AAPL,twelve_data
2025-08-01 09:33:00,212.12,212.58,211.31,211.77499,647757,AAPL,twelve_data
2025-08-01 09:34:00,211.72009,212.038101,211.41,211.82001,496246,AAPL,twelve_data
2025-08-01 09:35:00,211.78999,212.27,210.91,211.21001,572164,AAPL,twelve_data
2025-08-01 09:36:00,211.22,211.2646,210.22,211.029999,616366,AAPL,twelve_data
2025-08-01 09:37:00,211.039993,211.080002,210.39999,210.77499,514007,AAPL,twelve_data
2025-08-01 09:38:00,210.78999,211.24001,210.12,210.39281,455686,AAPL,twelve_data
2025-08-01 09:39:00,210.39999,210.67,210.050003,210.175,449183,AAPL,twelve_data
2025-08-01 09:40:00,210.16499,210.2,208.87,209.018997,923449,AAPL,twelve_data
2025-08-01 09:41:00,208.9944,209.2285,208.5,208.57001,553916,AAPL,twelve_data
2025-08-01 09:42:00,208.57001,208.89,208.2,208.75999,564751,AAPL,twelve_data
2025-08-01 09:43:00,208.78,209.14999,208.45,208.86,404264,AAPL,twelve_data
2025-08-01 09:44:00,208.89,208.91,208.17999,208.19501,409812,AAPL,twelve_data
2025-08-01 09:45:00,208.2,208.45,207.39999,208.105,549642,AAPL,twelve_data
2025-08-01 09:46:00,208.095001,208.16,207.67999,207.92,302933,AAPL,twelve_data
2025-08-01 09:47:00,207.92,208.28,207.2,207.31,628985,AAPL,twelve_data
2025-08-01 09:48:00,207.3019,207.34,206.72,207.31,672832,AAPL,twelve_data
2025-08-01 09:49:00,207.2925,207.59,207.0,207.10699,446572,AAPL,twelve_data
2025-08-01 09:50:00,207.10001,207.645,207.0099945,207.155,425817,AAPL,twelve_data
2025-08-01 09:51:00,207.11771,207.21001,206.55,206.72,410520,AAPL,twelve_data
2025-08-01 09:52:00,206.724,206.74001,206.28,206.565,405866,AAPL,twelve_data
2025-08-01 09:53:00,206.58,207.059998,206.44,207.059998,328808,AAPL,twelve_data
2025-08-01 09:54:00,207.029999,207.38,206.91,207.3,325915,AAPL,twelve_data
2025-08-01 09:55:00,207.33,207.69,207.32899,207.67999,479687,AAPL,twelve_data
2025-08-01 09:56:00,207.64999,207.99001,207.49001,207.64999,434476,AAPL,twelve_data
2025-08-01 09:57:00,207.59,207.7,207.17999,207.5,360368,AAPL,twelve_data
2025-08-01 09:58:00,207.47,207.47,206.8,206.91,303681,AAPL,twelve_data
2025-08-01 09:59:00,206.88,207.17,206.74001,207.044998,235725,AAPL,twelve_data
2025-08-01 10:00:00,207.039993,207.16,206.14,206.46899,398645,AAPL,twelve_data
2025-08-01 10:01:00,206.48,206.58,206.080002,206.14,289359,AAPL,twelve_data
2025-08-01 10:02:00,206.12849,206.2,205.75999,205.845,461138,AAPL,twelve_data
2025-08-01 10:03:00,205.83501,205.9599,205.52,205.71989,434232,AAPL,twelve_data
2025-08-01 10:04:00,205.72,206.39,205.61011,206.22,485231,AAPL,twelve_data
2025-08-01 10:05:00,206.23,206.5999,206.14,206.235,336748,AAPL,twelve_data
2025-08-01 10:06:00,206.23,206.638,206.14,206.59,279531,AAPL,twelve_data
2025-08-01 10:07:00,206.57001,206.89999,206.24001,206.25999,267888,AAPL,twelve_data
2025-08-01 10:08:00,206.27,206.69,206.17,206.685,174085,AAPL,twelve_data
2025-08-01 10:09:00,206.67999,207.099594,206.59,207.019394,215586,AAPL,twelve_data
2025-08-01 10:10:00,206.99001,207.47,206.95,207.37,270360,AAPL,twelve_data
2025-08-01 10:11:00,207.37,207.39,206.88,206.9146,231633,AAPL,twelve_data
2025-08-01 10:12:00,206.905,206.9299,206.57001,206.75999,292791,AAPL,twelve_data
2025-08-01 10:13:00,206.75,206.99001,206.48,206.645,411844,AAPL,twelve_data
2025-08-01 10:14:00,206.63,206.78999,206.28,206.38,206635,AAPL,twelve_data
2025-08-01 10:15:00,206.36501,206.55,205.9245,206.455,437576,AAPL,twelve_data
2025-08-01 10:16:00,206.455,206.8399,206.45,206.79041,286021,AAPL,twelve_data
2025-08-01 10:17:00,206.78419,206.7899,206.57001,206.589,148251,AAPL,twelve_data
2025-08-01 10:18:00,206.60069,206.7,206.2101,206.2101,204138,AAPL,twelve_data
2025-08-01 10:19:00,206.22,206.28999,205.86,205.89999,293586,AAPL,twelve_data
2025-08-01 10:20:00,205.88,206.050003,205.67,205.95,312702,AAPL,twelve_data
2025-08-01 10:21:00,205.935,205.9899,205.084396,205.1295,384852,AAPL,twelve_data
2025-08-01 10:22:00,205.14999,205.17,204.58,204.64999,663092,AAPL,twelve_data
2025-08-01 10:23:00,204.66,204.8504,204.59,204.755,329301,AAPL,twelve_data
2025-08-01 10:24:00,204.75999,205.039993,204.50999,204.98,348368,AAPL,twelve_data
2025-08-01 10:25:00,204.96001,205.0099945,204.37,204.47,368409,AAPL,twelve_data
2025-08-01 10:26:00,204.47,205.42,204.46001,205.41,379513,AAPL,twelve_data
2025-08-01 10:27:00,205.41,205.48,204.87,204.96001,499803,AAPL,twelve_data
2025-08-01 10:28:00,204.9501,205.3,204.9501,205.0,296757,AAPL,twelve_data
2025-08-01 10:29:00,205.029999,205.3904,204.94,205.36,215049,AAPL,twelve_data
2025-08-01 10:30:00,205.33,205.53999,205.14999,205.22,301576,AAPL,twelve_data
2025-08-01 10:31:00,205.2225,205.24001,204.96001,205.2126,236347,AAPL,twelve_data
2025-08-01 10:32:00,205.2,205.53979,205.2,205.46001,206846,AAPL,twelve_data
2025-08-01 10:33:00,205.4744,205.73,205.405,205.55499,234644,AAPL,twelve_data
2025-08-01 10:34:00,205.56,205.64999,205.010101,205.070007,293579,AAPL,twelve_data
2025-08-01 10:35:00,205.080002,205.4399,204.91,205.245,313362,AAPL,twelve_data
2025-08-01 10:36:00,205.25,205.3,205.070007,205.17,227652,AAPL,twelve_data
2025-08-01 10:37:00,205.175,205.2,204.72,204.73,230001,AAPL,twelve_data
2025-08-01 10:38:00,204.73599,204.78,204.37,204.37,249487,AAPL,twelve_data
2025-08-01 10:39:00,204.38,204.6199,204.28999,204.53,252051,AAPL,twelve_data
2025-08-01 10:40:00,204.52499,204.66,203.86,203.92,373709,AAPL,twelve_data
2025-08-01 10:41:00,203.91,204.24001,203.8,204.205,294903,AAPL,twelve_data
2025-08-01 10:42:00,204.19099,204.22,203.89,204.039993,211143,AAPL,twelve_data
2025-08-01 10:43:00,204.050003,204.12,203.715,203.77,290459,AAPL,twelve_data
2025-08-01 10:44:00,203.745,203.745,203.745,203.745,194464,AAPL,twelve_data
2025-08-01 10:45:00,203.78,204.16,203.7596,204.095001,255978,AAPL,twelve_data
2025-08-01 10:46:00,204.080002,204.19,203.8492,203.98,222603,AAPL,twelve_data
2025-08-01 10:47:00,203.97,204.2,203.94,204.14999,198539,AAPL,twelve_data
2025-08-01 10:48:00,204.1507,204.17999,203.957,204.039993,183380,AAPL,twelve_data
2025-08-01 10:49:00,204.0,204.24001,203.91,204.1499,181827,AAPL,twelve_data
2025-08-01 10:50:00,204.14,204.3399,204.074707,204.25,175426,AAPL,twelve_data
2025-08-01 10:51:00,204.25,204.37,204.0099945,204.125,159354,AAPL,twelve_data
2025-08-01 10:52:00,204.11501,204.4308,204.11501,204.16521,162070,AAPL,twelve_data
2025-08-01 10:53:00,204.16499,204.28,204.050003,204.2794,129422,AAPL,twelve_data
2025-08-01 10:54:00,204.28,204.33501,204.020004,204.15559,141635,AAPL,twelve_data
2025-08-01 10:55:00,204.145,204.395,204.11,204.285,131458,AAPL,twelve_data
2025-08-01 10:56:00,204.28999,204.44,204.12,204.14999,181204,AAPL,twelve_data
2025-08-01 10:57:00,204.13499,204.21989,204.0099945,204.066406,160237,AAPL,twelve_data
2025-08-01 10:58:00,204.050003,204.28,204.0099945,204.19,163047,AAPL,twelve_data
2025-08-01 10:59:00,204.19501,204.19501,203.99001,204.039902,195764,AAPL,twelve_data
2025-08-01 11:00:00,204.029999,204.050003,203.80009,203.89,223155,AAPL,twelve_data
2025-08-01 11:01:00,203.92,203.94,203.69,203.7856,174387,AAPL,twelve_data
2025-08-01 11:02:00,203.75999,204.14639,203.73,204.13,166125,AAPL,twelve_data
2025-08-01 11:03:00,204.13,204.33231,204.1098,204.22501,188486,AAPL,twelve_data
2025-08-01 11:04:00,204.21001,204.42,204.16,204.39101,167442,AAPL,twelve_data
2025-08-01 11:05:00,204.39,204.39999,204.21001,204.34,137236,AAPL,twelve_data
2025-08-01 11:06:00,204.33,204.33,204.11,204.17999,146524,AAPL,twelve_data
2025-08-01 11:07:00,204.175,204.38,204.17,204.285,129601,AAPL,twelve_data
2025-08-01 11:08:00,204.19,204.28,204.101,204.1868,198258,AAPL,twelve_data
2025-08-01 11:09:00,204.19501,204.455,204.14999,204.4312,142442,AAPL,twelve_data
2025-08-01 11:10:00,204.42,204.55,204.34,204.38,260187,AAPL,twelve_data
2025-08-01 11:11:00,204.355,204.58501,204.3054,204.535,169347,AAPL,twelve_data
2025-08-01 11:12:00,204.5407,204.5407,204.089996,204.11,173434,AAPL,twelve_data
2025-08-01 11:13:00,204.11,204.11,203.7654,203.95,239607,AAPL,twelve_data
2025-08-01 11:14:00,203.9501,204.074997,203.87,204.050003,178883,AAPL,twelve_data
2025-08-01 11:15:00,204.039993,204.36481,203.92999,204.315,171413,AAPL,twelve_data
2025-08-01 11:16:00,204.325,204.39999,204.059998,204.059998,156598,AAPL,twelve_data
2025-08-01 11:17:00,204.059998,204.080002,203.78,203.81,298973,AAPL,twelve_data
2025-08-01 11:18:00,203.81,203.82001,203.63,203.75,185600,AAPL,twelve_data
2025-08-01 11:19:00,203.75,203.88989,203.71001,203.78999,158749,AAPL,twelve_data
2025-08-01 11:20:00,203.78,203.79671,203.4547,203.53,235419,AAPL,twelve_data
2025-08-01 11:21:00,203.53999,203.55499,203.22,203.4101,235663,AAPL,twelve_data
2025-08-01 11:22:00,203.41,203.57001,203.34,203.53999,133133,AAPL,twelve_data
2025-08-01 11:23:00,203.53,203.57001,203.41,203.42999,149266,AAPL,twelve_data
2025-08-01 11:24:00,203.42999,203.533,203.33501,203.42999,122390,AAPL,twelve_data
2025-08-01 11:25:00,203.435,203.45,203.070007,203.2668,216450,AAPL,twelve_data
2025-08-01 11:26:00,203.265,203.4156,203.25999,203.33,107345,AAPL,twelve_data
2025-08-01 11:27:00,203.3,203.41,203.285,203.40559,97186,AAPL,twelve_data
2025-08-01 11:28:00,203.38,203.4874,203.32001,203.32001,119289,AAPL,twelve_data
2025-08-01 11:29:00,203.32001,203.455,203.31,203.44,113399,AAPL,twelve_data
2025-08-01 11:30:00,203.42,203.55,203.32001,203.535,126335,AAPL,twelve_data
2025-08-01 11:31:00,203.53,203.87,203.53,203.73,202691,AAPL,twelve_data
2025-08-01 11:32:00,203.73,203.8,203.45,203.59,174538,AAPL,twelve_data
2025-08-01 11:33:00,203.58,203.63989,203.34,203.53999,118668,AAPL,twelve_data
2025-08-01 11:34:00,203.53,203.53,203.24001,203.2831,175123,AAPL,twelve_data
2025-08-01 11:35:00,203.25999,203.4514,203.22501,203.43919,113470,AAPL,twelve_data
2025-08-01 11:36:00,203.44,203.62,203.39,203.60001,113929,AAPL,twelve_data
2025-08-01 11:37:00,203.58,203.77,203.53999,203.75999,163336,AAPL,twelve_data
2025-08-01 11:38:00,203.7556,203.87,203.73,203.81,146959,AAPL,twelve_data
2025-08-01 11:39:00,203.80499,203.89,203.62,203.63,123794,AAPL,twelve_data
2025-08-01 11:40:00,203.63,203.95,203.63,203.95,153648,AAPL,twelve_data
2025-08-01 11:41:00,203.95,204.23,203.8501,204.12,416700,AAPL,twelve_data
2025-08-01 11:42:00,204.12,204.48,204.089996,204.47,221002,AAPL,twelve_data
2025-08-01 11:43:00,204.4696,204.59,204.28,204.44,242671,AAPL,twelve_data
2025-08-01 11:44:00,204.44501,204.53999,204.33009,204.42,105865,AAPL,twelve_data
2025-08-01 11:45:00,204.42,204.528,204.42,204.49001,115201,AAPL,twelve_data
2025-08-01 11:46:00,204.48,204.58,204.36501,204.39999,148033,AAPL,twelve_data
2025-08-01 11:47:00,204.409,204.44,204.23,204.23,129262,AAPL,twelve_data
2025-08-01 11:48:00,204.23,204.345,204.12,204.12,127332,AAPL,twelve_data
2025-08-01 11:49:00,204.125,204.23039,204.070908,204.14,129892,AAPL,twelve_data
2025-08-01 11:50:00,204.14999,204.2,204.080093,204.10519,105479,AAPL,twelve_data
2025-08-01 11:51:00,204.10339,204.11,203.99001,204.039993,199131,AAPL,twelve_data
2025-08-01 11:52:00,204.050003,204.0616,203.75,203.8075,150971,AAPL,twelve_data
2025-08-01 11:53:00,203.82001,203.82739,203.7,203.7204,139095,AAPL,twelve_data
2025-08-01 11:54:00,203.72,204.10001,203.675,203.96001,216747,AAPL,twelve_data
2025-08-01 11:55:00,203.98,203.9899,203.69,203.7,124315,AAPL,twelve_data
2025-08-01 11:56:00,203.7014,203.72501,203.58501,203.7,104723,AAPL,twelve_data
2025-08-01 11:57:00,203.69,203.7899,203.64999,203.75,74845,AAPL,twelve_data
2025-08-01 11:58:00,203.72,203.918,203.625,203.88,149906,AAPL,twelve_data
2025-08-01 11:59:00,203.8401,203.88,203.645,203.73,122294,AAPL,twelve_data
2025-08-01 12:00:00,203.71001,203.99001,203.66,203.78999,143234,AAPL,twelve_data
2025-08-01 12:01:00,203.78999,204.0099945,203.72,203.72,151445,AAPL,twelve_data
2025-08-01 12:02:00,203.72,203.75999,203.62,203.68559,151198,AAPL,twelve_data
2025-08-01 12:03:00,203.6859,203.86,203.62601,203.67,154453,AAPL,twelve_data
2025-08-01 12:04:00,203.66,203.83,203.62,203.7,120630,AAPL,twelve_data
2025-08-01 12:05:00,203.71001,203.71001,203.44,203.53,190515,AAPL,twelve_data
2025-08-01 12:06:00,203.5152,203.71001,203.45,203.68559,95305,AAPL,twelve_data
2025-08-01 12:07:00,203.685,203.715,203.47,203.6496,138343,AAPL,twelve_data
2025-08-01 12:08:00,203.66,203.72,203.52499,203.63,65078,AAPL,twelve_data
2025-08-01 12:09:00,203.47501,203.60989,203.45,203.46989,170044,AAPL,twelve_data
2025-08-01 12:10:00,203.47,203.50999,203.1201,203.24001,187584,AAPL,twelve_data
2025-08-01 12:11:00,203.23,203.24001,203.013596,203.13499,210189,AAPL,twelve_data
2025-08-01 12:12:00,203.13989,203.17999,202.965,203.0,232471,AAPL,twelve_data
2025-08-01 12:13:00,203.0,203.22,203.0,203.17,163924,AAPL,twelve_data
2025-08-01 12:14:00,203.17,203.2,202.97,203.14999,171845,AAPL,twelve_data
2025-08-01 12:15:00,203.14,203.17999,203.0099945,203.11,124122,AAPL,twelve_data
2025-08-01 12:16:00,203.11,203.21001,202.83009,202.9099,241148,AAPL,twelve_data
2025-08-01 12:17:00,202.91,203.14,202.89999,203.044998,147374,AAPL,twelve_data
2025-08-01 12:18:00,203.029999,203.14999,203.029999,203.050003,98209,AAPL,twelve_data
2025-08-01 12:19:00,203.039993,203.059998,202.88,202.97,184899,AAPL,twelve_data
2025-08-01 12:20:00,202.98,203.14,202.86,203.12,134516,AAPL,twelve_data
2025-08-01 12:21:00,203.11279,203.13,202.81,202.937,193115,AAPL,twelve_data
2025-08-01 12:22:00,202.92999,202.97,202.67931,202.8204,188610,AAPL,twelve_data
2025-08-01 12:23:00,202.82001,202.92999,202.75999,202.88,128179,AAPL,twelve_data
2025-08-01 12:24:00,202.87,202.89999,202.64999,202.81619,169319,AAPL,twelve_data
2025-08-01 12:25:00,202.82001,203.10001,202.7193,203.096405,165412,AAPL,twelve_data
2025-08-01 12:26:00,203.10001,203.11,202.8808,202.89101,134580,AAPL,twelve_data
2025-08-01 12:27:00,202.89,202.92,202.78,202.83501,138400,AAPL,twelve_data
2025-08-01 12:28:00,202.78,202.92,202.75,202.87,119519,AAPL,twelve_data
2025-08-01 12:29:00,202.89,202.89,202.75,202.75,111275,AAPL,twelve_data
2025-08-01 12:30:00,202.75999,202.907,202.64999,202.87,139173,AAPL,twelve_data
2025-08-01 12:31:00,202.87,202.8998,202.7549,202.78999,108791,AAPL,twelve_data
2025-08-01 12:32:00,202.78,202.94991,202.75011,202.81931,102080,AAPL,twelve_data
2025-08-01 12:33:00,202.81,203.105,202.81,203.059998,132536,AAPL,twelve_data
2025-08-01 12:34:00,203.060394,203.2,203.023895,203.19,152423,AAPL,twelve_data
2025-08-01 12:35:00,203.17,203.28,203.1096,203.14999,113164,AAPL,twelve_data
2025-08-01 12:36:00,203.16,203.25,203.050003,203.1736,131637,AAPL,twelve_data
2025-08-01 12:37:00,203.17,203.19,203.024994,203.050003,174307,AAPL,twelve_data
2025-08-01 12:38:00,203.024994,203.17999,202.97,202.985,143112,AAPL,twelve_data
2025-08-01 12:39:00,203.0,203.070007,202.85001,203.039993,129081,AAPL,twelve_data
2025-08-01 12:40:00,203.059998,203.089996,202.855,202.875,95335,AAPL,twelve_data
2025-08-01 12:41:00,202.86,202.94,202.62,202.6507,117018,AAPL,twelve_data
2025-08-01 12:42:00,202.65469,202.8,202.65469,202.7112,101502,AAPL,twelve_data
2025-08-01 12:43:00,202.705,202.8799,202.67999,202.845,155889,AAPL,twelve_data
2025-08-01 12:44:00,202.83009,203.029999,202.8101,203.029999,151797,AAPL,twelve_data
2025-08-01 12:45:00,203.0,203.14999,202.97,203.10001,127745,AAPL,twelve_data
2025-08-01 12:46:00,203.095001,203.24001,203.095001,203.19,119166,AAPL,twelve_data
2025-08-01 12:47:00,203.17,203.19009,203.070007,203.125,96679,AAPL,twelve_data
2025-08-01 12:48:00,203.12,203.28951,203.105,203.11501,109873,AAPL,twelve_data
2025-08-01 12:49:00,203.11,203.22501,203.089996,203.12,85337,AAPL,twelve_data
2025-08-01 12:50:00,203.10001,203.11,202.72,202.72,129465,AAPL,twelve_data
2025-08-01 12:51:00,202.72,202.86,202.69,202.7699,114375,AAPL,twelve_data
2025-08-01 12:52:00,202.77,202.77499,202.69,202.739,585899,AAPL,twelve_data
2025-08-01 12:53:00,202.74001,202.7952,202.425,202.425,223500,AAPL,twelve_data
2025-08-01 12:54:00,202.42,202.5199,202.31,202.3687,156459,AAPL,twelve_data
2025-08-01 12:55:00,202.38,202.453,202.23,202.2623,138661,AAPL,twelve_data
2025-08-01 12:56:00,202.27,202.2739,202.059998,202.059998,192200,AAPL,twelve_data
2025-08-01 12:57:00,202.074997,202.16,201.9801,202.13989,261273,AAPL,twelve_data
2025-08-01 12:58:00,202.13,202.14999,201.98,201.98,145475,AAPL,twelve_data
2025-08-01 12:59:00,201.99001,202.12,201.9601,202.085007,132983,AAPL,twelve_data
2025-08-01 13:00:00,202.070007,202.32001,202.065002,202.2999,139337,AAPL,twelve_data
2025-08-01 13:01:00,202.25999,202.36501,202.0099945,202.14999,188969,AAPL,twelve_data
2025-08-01 13:02:00,202.14999,202.16,201.965,202.11501,106611,AAPL,twelve_data
2025-08-01 13:03:00,202.12,202.155,201.86,201.94,121455,AAPL,twelve_data
2025-08-01 13:04:00,201.92,202.059998,201.85001,201.88,102235,AAPL,twelve_data
2025-08-01 13:05:00,201.86,201.87,201.62,201.75999,201686,AAPL,twelve_data
2025-08-01 13:06:00,201.75,201.92,201.67999,201.89,159234,AAPL,twelve_data
2025-08-01 13:07:00,201.88,202.039993,201.82001,201.9604,141881,AAPL,twelve_data
2025-08-01 13:08:00,201.96001,202.059998,201.9012,202.059998,179129,AAPL,twelve_data
2025-08-01 13:09:00,202.059998,202.070007,201.80119,201.83,131063,AAPL,twelve_data
2025-08-01 13:10:00,201.83,201.935,201.77,201.82001,160706,AAPL,twelve_data
2025-08-01 13:11:00,201.82401,201.82401,201.561,201.57001,167596,AAPL,twelve_data
2025-08-01 13:12:00,201.60001,201.82001,201.53999,201.765,161921,AAPL,twelve_data
2025-08-01 13:13:00,201.765,201.89999,201.71001,201.75999,135532,AAPL,twelve_data
2025-08-01 13:14:00,201.74001,201.875,201.67,201.77,93338,AAPL,twelve_data
2025-08-01 13:15:00,201.76559,201.815,201.61,201.62,94884,AAPL,twelve_data
2025-08-01 13:16:00,201.63,201.69,201.5,201.5864,151370,AAPL,twelve_data
2025-08-01 13:17:00,201.55,201.69,201.55,201.66,96047,AAPL,twelve_data
2025-08-01 13:18:00,201.64999,201.75,201.50999,201.74001,140041,AAPL,twelve_data
2025-08-01 13:19:00,201.73,201.75999,201.50011,201.7,170128,AAPL,twelve_data
2025-08-01 13:20:00,201.67,201.74001,201.5596,201.62,90992,AAPL,twelve_data
2025-08-01 13:21:00,201.6299,202.11011,201.61011,202.105,168938,AAPL,twelve_data
2025-08-01 13:22:00,202.089996,202.2,201.91,202.17999,148591,AAPL,twelve_data
2025-08-01 13:23:00,202.17999,202.3,202.11,202.28661,135614,AAPL,twelve_data
2025-08-01 13:24:00,202.27,202.3,202.059998,202.070999,104473,AAPL,twelve_data
2025-08-01 13:25:00,202.029999,202.2,202.0,202.15759,103717,AAPL,twelve_data
2025-08-01 13:26:00,202.1601,202.2399,202.070007,202.089996,85914,AAPL,twelve_data
2025-08-01 13:27:00,202.089996,202.28979,202.089996,202.265,96070,AAPL,twelve_data
2025-08-01 13:28:00,202.27,202.27,202.059998,202.085205,75102,AAPL,twelve_data
2025-08-01 13:29:00,202.089996,202.12,201.9679,201.9825,81849,AAPL,twelve_data
2025-08-01 13:30:00,201.9801,202.34,201.98,202.25,120089,AAPL,twelve_data
2025-08-01 13:31:00,202.245,202.2955,202.075607,202.1599,82694,AAPL,twelve_data
2025-08-01 13:32:00,202.14,202.42999,202.14,202.38,113878,AAPL,twelve_data
2025-08-01 13:33:00,202.375,202.495,202.2628,202.27,100804,AAPL,twelve_data
2025-08-01 13:34:00,202.2804,202.31,202.10181,202.16499,91393,AAPL,twelve_data
2025-08-01 13:35:00,202.16499,202.16499,202.0099945,202.020096,81010,AAPL,twelve_data
2025-08-01 13:36:00,202.0099945,202.22,201.97,202.070099,143149,AAPL,twelve_data
2025-08-01 13:37:00,202.059998,202.059998,201.84,201.89999,440355,AAPL,twelve_data
2025-08-01 13:38:00,201.89999,201.92,201.73,201.74001,132787,AAPL,twelve_data
2025-08-01 13:39:00,201.745,201.8,201.6301,201.705,131755,AAPL,twelve_data
2025-08-01 13:40:00,201.705,201.92,201.67,201.8499,127410,AAPL,twelve_data
2025-08-01 13:41:00,201.8396,202.0,201.83,201.87,107787,AAPL,twelve_data
2025-08-01 13:42:00,201.88,202.13,201.88,202.080704,103022,AAPL,twelve_data
2025-08-01 13:43:00,202.088806,202.10989,201.85001,201.98,172219,AAPL,twelve_data
2025-08-01 13:44:00,201.97,202.020004,201.85001,201.8511,128437,AAPL,twelve_data
2025-08-01 13:45:00,201.8597,202.0914,201.85001,201.95,106457,AAPL,twelve_data
2025-08-01 13:46:00,201.94501,202.050003,201.86,201.935,243934,AAPL,twelve_data
2025-08-01 13:47:00,201.92999,201.96001,201.7,201.84241,127362,AAPL,twelve_data
2025-08-01 13:48:00,201.86,202.099899,201.8501,202.085007,159747,AAPL,twelve_data
2025-08-01 13:49:00,202.082794,202.31,202.080002,202.28,185705,AAPL,twelve_data
2025-08-01 13:50:00,202.2999,202.39999,202.21001,202.37041,160806,AAPL,twelve_data
2025-08-01 13:51:00,202.37579,202.46001,202.27,202.28,139942,AAPL,twelve_data
2025-08-01 13:52:00,202.37,202.39,202.34,202.3499,138049,AAPL,twelve_data
2025-08-01 13:53:00,202.33,202.55,202.31,202.39,151256,AAPL,twelve_data
2025-08-01 13:54:00,202.38499,202.41,202.28999,202.2928,105638,AAPL,twelve_data
2025-08-01 13:55:00,202.3,202.375,202.22,202.23,112045,AAPL,twelve_data
2025-08-01 13:56:00,202.23,202.25,201.95,202.016205,161323,AAPL,twelve_data
2025-08-01 13:57:00,202.029999,202.23,202.020004,202.059998,115600,AAPL,twelve_data
2025-08-01 13:58:00,202.050003,202.12601,201.98,202.020004,117017,AAPL,twelve_data
2025-08-01 13:59:00,202.024994,202.23,202.024994,202.218,87062,AAPL,twelve_data
2025-08-01 14:00:00,202.2171,202.55,202.2171,202.53999,96582,AAPL,twelve_data
2025-08-01 14:01:00,202.55,202.6899,202.52,202.53,147143,AAPL,twelve_data
2025-08-01 14:02:00,202.53999,202.59,202.35001,202.405,125774,AAPL,twelve_data
2025-08-01 14:03:00,202.41,202.5206,202.22,202.5,161499,AAPL,twelve_data
2025-08-01 14:04:00,202.50999,202.5899,202.39,202.49001,110274,AAPL,twelve_data
2025-08-01 14:05:00,202.46001,202.57001,202.35001,202.5152,108462,AAPL,twelve_data
2025-08-01 14:06:00,202.50999,202.82001,202.495,202.81911,132007,AAPL,twelve_data
2025-08-01 14:07:00,202.8101,202.8792,202.5209,202.5209,143071,AAPL,twelve_data
2025-08-01 14:08:00,202.53,202.7319,202.52,202.7023,130529,AAPL,twelve_data
2025-08-01 14:09:00,202.6994,202.75,202.2,202.49001,251875,AAPL,twelve_data
2025-08-01 14:10:00,202.46001,202.67,202.41,202.4301,122728,AAPL,twelve_data
2025-08-01 14:11:00,202.425,202.53,202.35001,202.41,107146,AAPL,twelve_data
2025-08-01 14:12:00,202.39,202.50999,202.38,202.465,86776,AAPL,twelve_data
2025-08-01 14:13:00,202.485,202.53999,202.35001,202.485,116569,AAPL,twelve_data
2025-08-01 14:14:00,202.49001,202.64999,202.42,202.48,80872,AAPL,twelve_data
2025-08-01 14:15:00,202.46001,202.5052,202.41,202.46001,91700,AAPL,twelve_data
2025-08-01 14:16:00,202.465,202.58,202.46001,202.505,108544,AAPL,twelve_data
2025-08-01 14:17:00,202.515,202.72501,202.47,202.72,103928,AAPL,twelve_data
2025-08-01 14:18:00,202.72,202.78,202.64999,202.67999,97278,AAPL,twelve_data
2025-08-01 14:19:00,202.67999,202.7476,202.655,202.71001,84599,AAPL,twelve_data
2025-08-01 14:20:00,202.7016,202.86,202.685,202.86,70034,AAPL,twelve_data
2025-08-01 14:21:00,202.855,202.92,202.67999,202.75,102174,AAPL,twelve_data
2025-08-01 14:22:00,202.75999,203.19,202.75999,203.1512,183308,AAPL,twelve_data
2025-08-01 14:23:00,203.14999,203.28999,203.089996,203.26241,148105,AAPL,twelve_data
2025-08-01 14:24:00,203.27,203.3452,203.22,203.317,148946,AAPL,twelve_data
2025-08-01 14:25:00,203.323,203.323,203.020004,203.12399,135389,AAPL,twelve_data
2025-08-01 14:26:00,203.13,203.64999,203.12,203.64,176739,AAPL,twelve_data
2025-08-01 14:27:00,203.6358,203.73,203.53999,203.60001,184625,AAPL,twelve_data
2025-08-01 14:28:00,203.61,203.675,203.42,203.50999,125599,AAPL,twelve_data
2025-08-01 14:29:00,203.50999,203.55,203.41499,203.55,155626,AAPL,twelve_data
2025-08-01 14:30:00,203.55,203.63499,203.47,203.5901,92885,AAPL,twelve_data
2025-08-01 14:31:00,203.59,203.655,203.56,203.63,113631,AAPL,twelve_data
2025-08-01 14:32:00,203.63,203.72,203.58,203.71001,123768,AAPL,twelve_data
2025-08-01 14:33:00,203.69,203.69,203.42,203.47,114486,AAPL,twelve_data
2025-08-01 14:34:00,203.46001,203.59,203.37,203.52,92315,AAPL,twelve_data
2025-08-01 14:35:00,203.55,203.88,203.55,203.88,127806,AAPL,twelve_data
2025-08-01 14:36:00,203.87,203.92,203.75999,203.92,101881,AAPL,twelve_data
